"STATION","NAME","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT15","WT17","WT18","WT22"
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-14",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-15",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-16",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-17",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-18",,,,,,"0.06","0.3","4",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-19",,,,,,"0.18","1.6","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-20",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-21",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-22",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-23",,,,,,"0.00","0.0","4",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-24",,,,,,"0.09","0.5","5",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-25",,,,,,"1.41","0.6","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-26",,,,,,"0.06","0.0","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-27",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-28",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-29",,,,,,"0.00","0.0","5",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-30",,,,,,"0.00","0.0","5",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-01-31",,,,,,"0.00","0.0","5",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-01",,,,,,"0.04","0.5","6",,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-02",,,,,,"0.08","1.1",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-03",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-05",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-06",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-07",,,,,,"0.04","0.6",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-08",,,,,,,"4.4",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-10",,,,,,"0.78","10.5",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-11",,,,,,"0.01","0.7",,,,,,,,,,,,,,
"US1MEKB0044","WINTHROP 5.8 NE, ME US","2017-02-12",,,,,,"0.23","3.9",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-01",,,,,,"0.30","3.0","11",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-02",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-03",,,,,,"0.00","0.0","9",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-04",,,,,,"0.66",,"9",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-05",,,,,,"0.00",,"8",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-06",,,,,,"0.01",,"8",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-07",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-08",,,,,,"0.14","1.3","9",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-09",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-10",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-11",,,,,,"0.57",,"4",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-12",,,,,,"0.03",,"1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-13",,,,,,"0.13",,"0",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-14",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-15",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-16",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-17",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-18",,,,,,"0.05","0.2",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-19",,,,,,"0.15","1.7","2",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-20",,,,,,"0.00",,"1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-21",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-22",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-23",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-24",,,,,,"0.11",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-25",,,,,,"1.63","1.2","1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-26",,,,,,"0.31",,"1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-27",,,,,,"0.01",,"0",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-28",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-29",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-30",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-01-31",,,,,,"0.00","0.0",,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-01",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-02",,,,,,"0.11","2.0","2",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-03",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-04",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-05",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-06",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-07",,,,,,"0.02",,"0",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-08",,,,,,"0.60","3.0","3",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-09",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-10",,,,,,"0.42",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-11",,,,,,"0.00",,,,,,,,,,,,,,,
"US1MEKB0047","WINDSOR 1.1 W, ME US","2017-02-12",,,,,,"0.16",,,,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-01",,,,,,"0.13","1.6","9","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-02",,,,,,"0.00","0.0","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-03",,,,,,"0.43","0.0","8","    1",,,"    1",,"    1",,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-04",,,,,,"0.57","0.1","8","    1",,,"    1",,"    1",,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-05",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-06",,,,,,"0.00","0.0","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-07",,,,,,"0.01","0.7","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-08",,,,,,"0.01","0.5","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-09",,,,,,"0.00","0.0","8",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-10",,,,,,"0.06","0.0","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-11",,,,,,"0.42","0.0","5","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-12",,,,,,"0.17","0.0","2","    1","    1",,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-13",,,,,,"0.00","0.0","0","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-14",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-15",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-16",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-17",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-18",,,,,,"0.01","0.5","0","    1",,,,,,"    1",,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-19",,,,,,"0.10","1.4","2","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-20",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-21",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-22",,,,,,"0.00","0.0","0","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-23",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-24",,,,,,"1.48","1.2","0","    1",,,"    1",,"    1",,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-25",,,,,,"0.24","0.0","1","    1",,,"    1",,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-26",,,,,,"0.00","0.0","0","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-27",,,,,,"0.00","0.0","0","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-28",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-29",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-30",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-01-31",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-01",,,,,,"0.05","1.7","0","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-02",,,,,,"0.00","0.0","2","    1",,,"    1",,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-03",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-04",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-05",,,,,,"0.00","0.0","2",,,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-06",,,,,,"0.00","0.0","1","    1",,,,,,"    1","    1",,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-07",,,,,,"0.17","2.2","1","    1",,,"    1",,,"    1","    1",,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-08",,,,,,"0.15","0.5","4","    1",,,"    1",,"    1",,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-09",,,,,,"0.23","3.9","3","    1","    1",,,,,,"    1",,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-10",,,,,,"0.00","1.0","8",,,,,,,,"    1",,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-11",,,,,,"0.07","2.6","8","    1",,,,,,,,,,,,
"USW00014606","BANGOR INTERNATIONAL AIRPORT, ME US","2017-02-12",,,,,,"0.14","2.7","9","    1",,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-01",,,,,,"0.47","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-02",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-03",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-04",,,,,,"0.98","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-05",,,,,,"0.01","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-06",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-07",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-08",,,,,,"0.10","1.7","2",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-09",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-10",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-11",,,,,,"0.45","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-12",,,,,,"0.02","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-13",,,,,,"0.05","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-14",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-15",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-16",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-17",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-18",,,,,,"0.06","0.9","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-19",,,,,,"0.22","2.5","4",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-20",,,,,,"0.03","0.2","3",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-21",,,,,,"0.00","0.0","3",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-22",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-23",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-24",,,,,,"0.62","0.7","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-25",,,,,,"1.04","0.3","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-26",,,,,,"0.19","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-27",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-28",,,,,,"0.02","0.3","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-29",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-30",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-01-31",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-01",,,,,,"0.04","1.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-02",,,,,,"0.04","0.7","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-03",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-04",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-05",,,,,,"0.00","0.0","1",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-06",,,,,,"0.00","0.0","0",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-07",,,,,,"0.12","2.5","3",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-08",,,,,,"0.58","4.4","6",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-09",,,,,,"0.00","0.0","6",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-10",,,,,,"0.41","8.1","13",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-11",,,,,,"0.02","0.5","11",,,,,,,,,,,,,
"US1MELN0021","WESTPORT ISLAND 2.2 SSW, ME US","2017-02-12",,,,,,"0.21","3.5","13",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-01",,,,,,"0.13","0.7","28","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-02",,,,,,"0.00","0.0","28","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-03",,,,,,"0.00","0.0","25","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-04",,,,,,"0.71","6.5","28","    1","    1",,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-05",,,,,,"0.01","0.3","30","    1",,,,,,"    1","    1",,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-06",,,,,,"0.00","0.0","29",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-07",,,,,,"0.00","0.0","29","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-08",,,,,,"0.03","0.5","29",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-09",,,,,,"0.00","0.0","29",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-10",,,,,,"0.03","0.3","28","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-11",,,,,,"0.36","1.7","28","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-12",,,,,,"0.19","0.0","25","    1","    1",,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-13",,,,,,"0.00","0.2","21","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-14",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-15",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-16",,,,,,"0.00","0.0","20",,,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-17",,,,,,"0.00","0.0","20",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-18",,,,,,"0.00","0.0","20",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-19",,,,,,"0.17","1.8","21","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-20",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-21",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-22",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-23",,,,,,"0.00","0.0","21",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-24",,,,,,"0.68","1.8","21","    1",,,,,"    1",,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-25",,,,,,"1.02","2.3","25","    1",,,,,"    1","    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-26",,,,,,"0.08","1.1","26","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-27",,,,,,"0.01","0.2","26","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-28",,,,,,"0.00","0.0","26",,,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-29",,,,,,"0.00","0.1","26","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-30",,,,,,"0.03","1.9","26","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-01-31",,,,,,"0.00","0.0","28",,,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-01",,,,,,"0.07","1.5","26","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-02",,,,,,"0.01","0.2","26","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-03",,,,,,"0.00","0.0","26","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-04",,,,,,"0.00","0.0","25","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-05",,,,,,"0.06","0.7","25","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-06",,,,,,"0.00","0.0","25","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-07",,,,,,"0.07","0.4","25","    1",,,,,,,,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-08",,,,,,"0.49","3.8","28","    1",,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-09",,,,,,"0.19","2.0","27",,,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-10",,,,,,"0.01","0.3","29",,,,,,,"    1","    1",,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-11",,,,,,"0.01","0.2","28",,,,,,,"    1",,,,,,
"USW00014607","CARIBOU WEATHER FORECAST OFFICE, ME US","2017-02-12",,,,,,"0.06","0.7","28","    1",,,,,,,,,,,,
"US1MAHS0007","PLAINFIELD 2.2 SW, MA US","2017-01-01",,,,,,"0.13","1.5","12",,,,,,,,,,,,,
"US1MAHS0007","PLAINFIELD 2.2 SW, MA US","2017-01-02",,,,,,"0.00","0.0","11",,,,,,,,,,,,,
"US1MAHS0007","PLAINFIELD 2.2 SW, MA US","2017-01-03",,,,,,"0.06","0.0","10",,,,,,,,,,,,,
"US1MAHS0007","PLAINFIELD 2.2 SW, MA US","2017-01-04",,,,,,"0.73","0.0","8",,,,,,,,,,,,,
"US1MAHS0007","PLAINFIELD 2.2 SW, MA US","2017-01-05",,,,,,"0.05","0.5","8",,,,,,,,,,,,,
